epoch,training_accuracy,training_loss,test_accuracy,test_loss,model
319,0.7916666865348816,0.44961661100387573,0.8028169274330139,0.4500354528427124,Neural Network
320,0.8078703880310059,0.44781234860420227,0.7934272289276123,0.44895726442337036,Neural Network
321,0.8217592835426331,0.4071427583694458,0.7746478915214539,0.4793734550476074,Neural Network
322,0.8310185074806213,0.4026370942592621,0.7981220483779907,0.454599529504776,Neural Network
323,0.8101851940155029,0.4276609718799591,0.7746478915214539,0.4532596170902252,Neural Network
324,0.7939814925193787,0.4593975841999054,0.7558685541152954,0.5205255150794983,Neural Network
325,0.8101851940155029,0.4410262405872345,0.8122065663337708,0.4394129812717438,Neural Network
326,0.8125,0.41550412774086,0.8122065663337708,0.4485444724559784,Neural Network
327,0.8032407164573669,0.41937142610549927,0.7605633735656738,0.5227752923965454,Neural Network
328,0.8055555820465088,0.4363573491573334,0.8122065663337708,0.45591309666633606,Neural Network
329,0.8055555820465088,0.42362162470817566,0.7699530720710754,0.4770146906375885,Neural Network
330,0.8101851940155029,0.43754345178604126,0.7887324094772339,0.47405728697776794,Neural Network
331,0.7939814925193787,0.4446878731250763,0.7793427109718323,0.48065730929374695,Neural Network
332,0.7592592835426331,0.5003340244293213,0.7793427109718323,0.4933024048805237,Neural Network
333,0.7824074029922485,0.4616988003253937,0.7652581930160522,0.47822999954223633,Neural Network
334,0.7731481194496155,0.4653526246547699,0.7699530720710754,0.5025573968887329,Neural Network
335,0.8032407164573669,0.4260111451148987,0.7793427109718323,0.4727376401424408,Neural Network
336,0.8101851940155029,0.42501771450042725,0.7793427109718323,0.46619004011154175,Neural Network
337,0.8125,0.4211975038051605,0.7934272289276123,0.46629831194877625,Neural Network
338,0.7986111044883728,0.43973222374916077,0.7840375304222107,0.44882532954216003,Neural Network
339,0.8217592835426331,0.4045426547527313,0.8075117468833923,0.43768519163131714,Neural Network
340,0.8009259104728699,0.438175231218338,0.8122065663337708,0.4746021032333374,Neural Network
341,0.8009259104728699,0.4230775833129883,0.7934272289276123,0.4401334226131439,Neural Network
342,0.8171296119689941,0.4172380864620209,0.7840375304222107,0.43983009457588196,Neural Network
343,0.8078703880310059,0.41869667172431946,0.7746478915214539,0.4990667700767517,Neural Network
344,0.7199074029922485,0.5680277943611145,0.7746478915214539,0.45953914523124695,Neural Network
345,0.8009259104728699,0.4590871036052704,0.7840375304222107,0.45155569911003113,Neural Network
346,0.8240740895271301,0.4053221046924591,0.7981220483779907,0.4447777569293976,Neural Network
347,0.8194444179534912,0.4158775806427002,0.7840375304222107,0.4974547326564789,Neural Network
348,0.8101851940155029,0.4101920425891876,0.7934272289276123,0.4757172763347626,Neural Network
349,0.8194444179534912,0.40792205929756165,0.8169013857841492,0.43958786129951477,Neural Network
350,0.8171296119689941,0.4154987931251526,0.7934272289276123,0.4463130831718445,Neural Network
351,0.8009259104728699,0.427273154258728,0.7887324094772339,0.4619208574295044,Neural Network
352,0.8194444179534912,0.4101685881614685,0.8028169274330139,0.46508175134658813,Neural Network
353,0.8217592835426331,0.4052569568157196,0.7840375304222107,0.4558662474155426,Neural Network
354,0.8125,0.4398394227027893,0.751173734664917,0.5070543885231018,Neural Network
355,0.7800925970077515,0.45003265142440796,0.7699530720710754,0.46527358889579773,Neural Network
356,0.8148148059844971,0.4241040050983429,0.7699530720710754,0.5387399792671204,Neural Network
357,0.7523148059844971,0.5364855527877808,0.7746478915214539,0.47465384006500244,Neural Network
358,0.8055555820465088,0.43713510036468506,0.7793427109718323,0.4563692510128021,Neural Network
359,0.8240740895271301,0.4002855718135834,0.7840375304222107,0.49457940459251404,Neural Network
360,0.8240740895271301,0.4032485783100128,0.7887324094772339,0.4560660719871521,Neural Network
361,0.8009259104728699,0.4442860186100006,0.7887324094772339,0.46760913729667664,Neural Network
362,0.8055555820465088,0.41574588418006897,0.7934272289276123,0.4419686794281006,Neural Network
363,0.8171296119689941,0.40218091011047363,0.7793427109718323,0.5071060061454773,Neural Network
364,0.8032407164573669,0.44566211104393005,0.7887324094772339,0.45960235595703125,Neural Network
365,0.8240740895271301,0.40331271290779114,0.7887324094772339,0.4846782386302948,Neural Network
366,0.8194444179534912,0.3999338150024414,0.7981220483779907,0.4455419182777405,Neural Network
367,0.8217592835426331,0.4151971638202667,0.7840375304222107,0.46919140219688416,Neural Network
368,0.8171296119689941,0.41597214341163635,0.7840375304222107,0.476019024848938,Neural Network
369,0.8194444179534912,0.4113662838935852,0.7464788556098938,0.5014157891273499,Neural Network
370,0.8078703880310059,0.424892395734787,0.8122065663337708,0.446406751871109,Neural Network
371,0.8125,0.41254907846450806,0.7652581930160522,0.4937969446182251,Neural Network
372,0.8287037014961243,0.40650349855422974,0.7840375304222107,0.46897053718566895,Neural Network
373,0.8287037014961243,0.39874014258384705,0.7746478915214539,0.45912113785743713,Neural Network
374,0.8171296119689941,0.40942302346229553,0.7746478915214539,0.4789068102836609,Neural Network
375,0.8125,0.41603538393974304,0.7605633735656738,0.5011154413223267,Neural Network
376,0.8125,0.4157853424549103,0.7746478915214539,0.48981764912605286,Neural Network
377,0.8032407164573669,0.4216812551021576,0.7699530720710754,0.4661349058151245,Neural Network
378,0.8194444179534912,0.3893823027610779,0.7793427109718323,0.47152042388916016,Neural Network
379,0.8194444179534912,0.410431444644928,0.7934272289276123,0.48246288299560547,Neural Network
380,0.8217592835426331,0.41361209750175476,0.7981220483779907,0.4766998291015625,Neural Network
381,0.8263888955116272,0.40245577692985535,0.7981220483779907,0.4879261553287506,Neural Network
382,0.8333333134651184,0.3886682689189911,0.7605633735656738,0.5278188586235046,Neural Network
383,0.8125,0.41833025217056274,0.7323943376541138,0.5691300630569458,Neural Network
384,0.8194444179534912,0.40332260727882385,0.8075117468833923,0.44914665818214417,Neural Network
385,0.8263888955116272,0.4021381437778473,0.7746478915214539,0.48344913125038147,Neural Network
386,0.8287037014961243,0.39397475123405457,0.7464788556098938,0.5009652376174927,Neural Network
387,0.8356481194496155,0.40027299523353577,0.7934272289276123,0.4542628228664398,Neural Network
388,0.8148148059844971,0.4022180140018463,0.7887324094772339,0.4459746181964874,Neural Network
389,0.7916666865348816,0.4466037452220917,0.7934272289276123,0.47355830669403076,Neural Network
390,0.7939814925193787,0.44487202167510986,0.7887324094772339,0.47817155718803406,Neural Network
391,0.7939814925193787,0.4289216697216034,0.7699530720710754,0.4671296775341034,Neural Network
392,0.8217592835426331,0.40083789825439453,0.7934272289276123,0.48957058787345886,Neural Network
393,0.7615740895271301,0.4961620569229126,0.7746478915214539,0.4786323606967926,Neural Network
394,0.8194444179534912,0.4074878394603729,0.7746478915214539,0.4587014317512512,Neural Network
395,0.8310185074806213,0.394695520401001,0.8075117468833923,0.4646194875240326,Neural Network
396,0.8333333134651184,0.3873244822025299,0.7605633735656738,0.5372180938720703,Neural Network
397,0.8171296119689941,0.40429073572158813,0.8028169274330139,0.4873355031013489,Neural Network
398,0.8194444179534912,0.3992762863636017,0.7934272289276123,0.47831225395202637,Neural Network
399,0.7986111044883728,0.4437805712223053,0.7840375304222107,0.4724862277507782,Neural Network
400,0.8032407164573669,0.43169477581977844,0.7699530720710754,0.45323631167411804,Neural Network
401,0.8032407164573669,0.4122757017612457,0.7981220483779907,0.48890045285224915,Neural Network
402,0.8263888955116272,0.40261802077293396,0.7793427109718323,0.47689539194107056,Neural Network
403,0.8287037014961243,0.3962819576263428,0.7981220483779907,0.48583465814590454,Neural Network
404,0.8101851940155029,0.40877196192741394,0.7981220483779907,0.4787040948867798,Neural Network
405,0.8125,0.4274080693721771,0.7652581930160522,0.46367308497428894,Neural Network
406,0.7962962985038757,0.4379332363605499,0.7699530720710754,0.520967960357666,Neural Network
407,0.8078703880310059,0.41976457834243774,0.8122065663337708,0.45614737272262573,Neural Network
408,0.8263888955116272,0.396758496761322,0.7887324094772339,0.48081833124160767,Neural Network
409,0.8287037014961243,0.39936307072639465,0.7934272289276123,0.4560904800891876,Neural Network
410,0.8125,0.4089931547641754,0.7840375304222107,0.4605155885219574,Neural Network
411,0.8310185074806213,0.3833915889263153,0.7652581930160522,0.49601805210113525,Neural Network
412,0.7129629850387573,0.5849370360374451,0.7464788556098938,0.49012473225593567,Neural Network
413,0.7847222089767456,0.44585099816322327,0.7934272289276123,0.47049233317375183,Neural Network
414,0.8101851940155029,0.4116048216819763,0.7793427109718323,0.4519420862197876,Neural Network
415,0.7986111044883728,0.42487525939941406,0.7934272289276123,0.43124762177467346,Neural Network
416,0.8287037014961243,0.38860079646110535,0.7981220483779907,0.4431407153606415,Neural Network
417,0.8217592835426331,0.4049440026283264,0.7793427109718323,0.45753413438796997,Neural Network
418,0.8356481194496155,0.3771229386329651,0.7840375304222107,0.45621031522750854,Neural Network
419,0.8356481194496155,0.38273054361343384,0.7981220483779907,0.4612639248371124,Neural Network
420,0.8194444179534912,0.3984767198562622,0.7793427109718323,0.4737536907196045,Neural Network
421,0.8217592835426331,0.4037238359451294,0.7652581930160522,0.46918803453445435,Neural Network
422,0.8310185074806213,0.3842390179634094,0.7934272289276123,0.48163941502571106,Neural Network
423,0.7962962985038757,0.45423299074172974,0.7746478915214539,0.4744682013988495,Neural Network
424,0.8125,0.40280818939208984,0.7981220483779907,0.48385024070739746,Neural Network
425,0.8217592835426331,0.40189820528030396,0.7746478915214539,0.4614596664905548,Neural Network
426,0.8194444179534912,0.40693530440330505,0.8075117468833923,0.4721848666667938,Neural Network
427,0.8333333134651184,0.3843129575252533,0.7887324094772339,0.4610517621040344,Neural Network
428,0.8240740895271301,0.3958602249622345,0.7887324094772339,0.4676841199398041,Neural Network
429,0.8287037014961243,0.3791881501674652,0.8028169274330139,0.461114764213562,Neural Network
430,0.8310185074806213,0.3816945552825928,0.7793427109718323,0.47394612431526184,Neural Network
431,0.8333333134651184,0.37934139370918274,0.7652581930160522,0.47781673073768616,Neural Network
432,0.8055555820465088,0.4059513807296753,0.7934272289276123,0.4928032159805298,Neural Network
433,0.8148148059844971,0.41915786266326904,0.7840375304222107,0.4632858633995056,Neural Network
434,0.8055555820465088,0.4121933579444885,0.7934272289276123,0.4900951385498047,Neural Network
435,0.7916666865348816,0.43874990940093994,0.7887324094772339,0.448630690574646,Neural Network
436,0.8356481194496155,0.3789581060409546,0.7699530720710754,0.47049447894096375,Neural Network
437,0.7916666865348816,0.46749934554100037,0.7746478915214539,0.546390175819397,Neural Network
438,0.8009259104728699,0.42863956093788147,0.8028169274330139,0.4494950771331787,Neural Network
439,0.7546296119689941,0.5621580481529236,0.7417840361595154,0.4835108816623688,Neural Network
440,0.7824074029922485,0.4462401866912842,0.7699530720710754,0.46587446331977844,Neural Network
441,0.8101851940155029,0.4049827456474304,0.7605633735656738,0.4745919406414032,Neural Network
442,0.8078703880310059,0.4100816547870636,0.8075117468833923,0.43772849440574646,Neural Network
443,0.8217592835426331,0.3851393163204193,0.7887324094772339,0.45105403661727905,Neural Network
444,0.8333333134651184,0.39288902282714844,0.7934272289276123,0.45577967166900635,Neural Network
445,0.8287037014961243,0.38036227226257324,0.7840375304222107,0.4745613634586334,Neural Network
446,0.8287037014961243,0.3869342803955078,0.7934272289276123,0.4836459159851074,Neural Network
447,0.8263888955116272,0.3986455500125885,0.7746478915214539,0.4784567058086395,Neural Network
448,0.8217592835426331,0.39635029435157776,0.7699530720710754,0.4803334176540375,Neural Network
449,0.8101851940155029,0.4103318452835083,0.7746478915214539,0.4669884741306305,Neural Network
450,0.8379629850387573,0.374708890914917,0.7840375304222107,0.47554340958595276,Neural Network
451,0.8240740895271301,0.4174109995365143,0.737089216709137,0.49777597188949585,Neural Network
452,0.8032407164573669,0.43816515803337097,0.7793427109718323,0.46030351519584656,Neural Network
453,0.8310185074806213,0.38306277990341187,0.7699530720710754,0.4537053406238556,Neural Network
454,0.8287037014961243,0.3815663158893585,0.7934272289276123,0.4582984447479248,Neural Network
455,0.8263888955116272,0.3950013816356659,0.8169013857841492,0.4464874565601349,Neural Network
456,0.8194444179534912,0.40529024600982666,0.8028169274330139,0.48141422867774963,Neural Network
457,0.7754629850387573,0.476583331823349,0.8075117468833923,0.44460761547088623,Neural Network
458,0.8240740895271301,0.39958643913269043,0.7887324094772339,0.46605074405670166,Neural Network
459,0.8402777910232544,0.3851729929447174,0.7840375304222107,0.4806087613105774,Neural Network
460,0.8217592835426331,0.3829202950000763,0.8075117468833923,0.44708052277565,Neural Network
461,0.8194444179534912,0.39079025387763977,0.7840375304222107,0.5117763876914978,Neural Network
462,0.8032407164573669,0.414549857378006,0.7605633735656738,0.49625644087791443,Neural Network
463,0.8356481194496155,0.3758019208908081,0.7981220483779907,0.48111701011657715,Neural Network
464,0.7962962985038757,0.42715010046958923,0.8075117468833923,0.4793718755245209,Neural Network
465,0.8263888955116272,0.38046249747276306,0.7887324094772339,0.4668448865413666,Neural Network
466,0.8310185074806213,0.37757328152656555,0.7840375304222107,0.4766269326210022,Neural Network
467,0.8263888955116272,0.3945002257823944,0.7981220483779907,0.45222967863082886,Neural Network
468,0.8379629850387573,0.37331509590148926,0.7605633735656738,0.4833327531814575,Neural Network
469,0.8240740895271301,0.37773749232292175,0.7981220483779907,0.46577131748199463,Neural Network
470,0.8287037014961243,0.3721427619457245,0.7934272289276123,0.514462411403656,Neural Network
471,0.8055555820465088,0.4261043965816498,0.7652581930160522,0.517697274684906,Neural Network
472,0.7939814925193787,0.4522458612918854,0.7746478915214539,0.4716898202896118,Neural Network
473,0.8240740895271301,0.3866981863975525,0.7652581930160522,0.49698731303215027,Neural Network
474,0.7847222089767456,0.4697178602218628,0.7793427109718323,0.4787120819091797,Neural Network
475,0.7916666865348816,0.45339274406433105,0.7652581930160522,0.5060285329818726,Neural Network
476,0.8101851940155029,0.4191393554210663,0.7605633735656738,0.4999649226665497,Neural Network
477,0.8356481194496155,0.383810818195343,0.7605633735656738,0.4954583942890167,Neural Network
478,0.8148148059844971,0.3895292580127716,0.7840375304222107,0.47973260283470154,Neural Network
479,0.8171296119689941,0.3831581473350525,0.7699530720710754,0.4954257607460022,Neural Network
480,0.8194444179534912,0.38776370882987976,0.7793427109718323,0.4730808436870575,Neural Network
481,0.8333333134651184,0.3710571825504303,0.7746478915214539,0.5248153209686279,Neural Network
482,0.8148148059844971,0.401351660490036,0.7746478915214539,0.511793851852417,Neural Network
483,0.8101851940155029,0.4021649956703186,0.7793427109718323,0.4687831997871399,Neural Network
484,0.7106481194496155,0.5784316658973694,0.751173734664917,0.5200541615486145,Neural Network
485,0.7569444179534912,0.49908632040023804,0.7183098793029785,0.5611162185668945,Neural Network
486,0.7569444179534912,0.48591047525405884,0.7793427109718323,0.4904320538043976,Neural Network
487,0.8194444179534912,0.40299108624458313,0.7652581930160522,0.48896530270576477,Neural Network
488,0.8217592835426331,0.39928382635116577,0.7887324094772339,0.4811171889305115,Neural Network
489,0.8148148059844971,0.4060911238193512,0.751173734664917,0.5407810807228088,Neural Network
490,0.8055555820465088,0.4354967772960663,0.7699530720710754,0.4683587849140167,Neural Network
491,0.8194444179534912,0.40417245030403137,0.7840375304222107,0.4645041227340698,Neural Network
492,0.8310185074806213,0.3808763027191162,0.7840375304222107,0.47526147961616516,Neural Network
493,0.8240740895271301,0.3873950242996216,0.8028169274330139,0.48820436000823975,Neural Network
494,0.8287037014961243,0.37251055240631104,0.7793427109718323,0.47723597288131714,Neural Network
495,0.8263888955116272,0.3720581829547882,0.7887324094772339,0.4616248607635498,Neural Network
496,0.8171296119689941,0.3876848816871643,0.7934272289276123,0.5037065148353577,Neural Network
497,0.7939814925193787,0.427421897649765,0.7981220483779907,0.4666235148906708,Neural Network
498,0.8101851940155029,0.40094950795173645,0.7652581930160522,0.47132372856140137,Neural Network
499,0.8194444179534912,0.3999936878681183,0.7605633735656738,0.4567340016365051,Neural Network
500,0.8194444179534912,0.39952099323272705,0.7840375304222107,0.47575491666793823,Neural Network
501,0.7893518805503845,0.45563235878944397,0.7230046987533569,0.526322066783905,Neural Network
502,0.8148148059844971,0.40564772486686707,0.7746478915214539,0.4906316101551056,Neural Network
503,0.8240740895271301,0.3796720802783966,0.7746478915214539,0.47656965255737305,Neural Network
504,0.8217592835426331,0.38383957743644714,0.7652581930160522,0.4639832377433777,Neural Network
505,0.8449074029922485,0.3695741891860962,0.7840375304222107,0.4919864535331726,Neural Network
506,0.8194444179534912,0.38355308771133423,0.7746478915214539,0.492217093706131,Neural Network
507,0.8333333134651184,0.3793267011642456,0.7887324094772339,0.47486990690231323,Neural Network
508,0.8287037014961243,0.3763349652290344,0.7887324094772339,0.4943467676639557,Neural Network
509,0.8217592835426331,0.39141905307769775,0.8028169274330139,0.4669623076915741,Neural Network
510,0.8101851940155029,0.435525506734848,0.7840375304222107,0.4542475640773773,Neural Network
511,0.8310185074806213,0.3750770092010498,0.7652581930160522,0.47076475620269775,Neural Network
512,0.8310185074806213,0.3728419840335846,0.7652581930160522,0.4898695647716522,Neural Network
513,0.8310185074806213,0.38633695244789124,0.7746478915214539,0.4642552137374878,Neural Network
514,0.8125,0.3931724727153778,0.7652581930160522,0.4971836507320404,Neural Network
515,0.8333333134651184,0.3666078746318817,0.7887324094772339,0.4665568470954895,Neural Network
516,0.8194444179534912,0.38086873292922974,0.7887324094772339,0.49741998314857483,Neural Network
517,0.8287037014961243,0.3716942071914673,0.8028169274330139,0.48970311880111694,Neural Network
518,0.8101851940155029,0.3861214220523834,0.7793427109718323,0.4819374978542328,Neural Network
519,0.8240740895271301,0.3725697696208954,0.7934272289276123,0.5017643570899963,Neural Network
520,0.7754629850387573,0.4678332805633545,0.7887324094772339,0.4770669639110565,Neural Network
521,0.8171296119689941,0.40090125799179077,0.7699530720710754,0.4956601858139038,Neural Network
522,0.8078703880310059,0.43438324332237244,0.7793427109718323,0.50827556848526,Neural Network
523,0.8125,0.397019624710083,0.7699530720710754,0.4668892025947571,Neural Network
524,0.8171296119689941,0.38129737973213196,0.7840375304222107,0.467207133769989,Neural Network
525,0.8263888955116272,0.37369439005851746,0.7793427109718323,0.5042118430137634,Neural Network
526,0.8333333134651184,0.36804187297821045,0.7887324094772339,0.4948388338088989,Neural Network
527,0.8333333134651184,0.3687344193458557,0.7934272289276123,0.5122085213661194,Neural Network
528,0.8032407164573669,0.4075608551502228,0.7699530720710754,0.5224920511245728,Neural Network
529,0.8287037014961243,0.37748780846595764,0.7793427109718323,0.49320468306541443,Neural Network
530,0.8310185074806213,0.3726915717124939,0.7699530720710754,0.48422545194625854,Neural Network
531,0.8287037014961243,0.38458940386772156,0.7887324094772339,0.4926823377609253,Neural Network
532,0.8287037014961243,0.36648833751678467,0.7746478915214539,0.4830617308616638,Neural Network
533,0.8518518805503845,0.349364697933197,0.7934272289276123,0.49593454599380493,Neural Network
534,0.8217592835426331,0.3995223641395569,0.7887324094772339,0.5170919895172119,Neural Network
535,0.8263888955116272,0.36995574831962585,0.7793427109718323,0.5254998803138733,Neural Network
536,0.8148148059844971,0.3872871398925781,0.7934272289276123,0.5276381969451904,Neural Network
537,0.7800925970077515,0.4448587894439697,0.7793427109718323,0.4846169054508209,Neural Network
538,0.8287037014961243,0.3759297728538513,0.7605633735656738,0.4996792674064636,Neural Network
539,0.8125,0.4001004993915558,0.7605633735656738,0.4766238331794739,Neural Network
540,0.8425925970077515,0.36579030752182007,0.7840375304222107,0.49233973026275635,Neural Network
541,0.8217592835426331,0.38725629448890686,0.7417840361595154,0.5703799724578857,Neural Network
542,0.8078703880310059,0.405337393283844,0.7840375304222107,0.4928640127182007,Neural Network
543,0.8263888955116272,0.36509382724761963,0.7605633735656738,0.4896862804889679,Neural Network
544,0.8263888955116272,0.36369115114212036,0.7887324094772339,0.49968788027763367,Neural Network
545,0.8171296119689941,0.38310179114341736,0.8075117468833923,0.4845190942287445,Neural Network
546,0.8287037014961243,0.3684060573577881,0.7746478915214539,0.5393134951591492,Neural Network
547,0.8171296119689941,0.4093732535839081,0.7793427109718323,0.4998084008693695,Neural Network
548,0.8287037014961243,0.35855352878570557,0.7840375304222107,0.5354214906692505,Neural Network
549,0.8240740895271301,0.36600011587142944,0.7417840361595154,0.5428411364555359,Neural Network
550,0.8240740895271301,0.374092698097229,0.7934272289276123,0.5292101502418518,Neural Network
551,0.8055555820465088,0.4049302339553833,0.7746478915214539,0.5096185207366943,Neural Network
552,0.8379629850387573,0.36382538080215454,0.7699530720710754,0.47512131929397583,Neural Network
553,0.8287037014961243,0.37068334221839905,0.7746478915214539,0.5216150879859924,Neural Network
554,0.8194444179534912,0.37848231196403503,0.7887324094772339,0.5189629793167114,Neural Network
555,0.8171296119689941,0.39277055859565735,0.7934272289276123,0.5094802975654602,Neural Network
556,0.8379629850387573,0.3612329959869385,0.8028169274330139,0.5062798261642456,Neural Network
557,0.8055555820465088,0.4232787787914276,0.7746478915214539,0.5017980933189392,Neural Network
558,0.8078703880310059,0.43832194805145264,0.7887324094772339,0.48158133029937744,Neural Network
559,0.8333333134651184,0.3604353666305542,0.7746478915214539,0.494795560836792,Neural Network
560,0.8379629850387573,0.35511040687561035,0.7840375304222107,0.5058976411819458,Neural Network
561,0.8425925970077515,0.35587719082832336,0.7605633735656738,0.5181012749671936,Neural Network
562,0.8356481194496155,0.37356841564178467,0.7746478915214539,0.5191319584846497,Neural Network
563,0.8240740895271301,0.3774583637714386,0.7840375304222107,0.5051776170730591,Neural Network
564,0.8032407164573669,0.40056225657463074,0.7934272289276123,0.5058151483535767,Neural Network
565,0.8310185074806213,0.36080318689346313,0.7840375304222107,0.5535364747047424,Neural Network
566,0.8078703880310059,0.3933401107788086,0.7605633735656738,0.5423828959465027,Neural Network
567,0.7870370149612427,0.46025708317756653,0.7934272289276123,0.48640620708465576,Neural Network
568,0.8171296119689941,0.4120759665966034,0.7887324094772339,0.510596752166748,Neural Network
569,0.7800925970077515,0.466797411441803,0.7558685541152954,0.5299561619758606,Neural Network
570,0.8171296119689941,0.3952338993549347,0.7840375304222107,0.4641042947769165,Neural Network
571,0.8287037014961243,0.377824991941452,0.751173734664917,0.504503071308136,Neural Network
572,0.8078703880310059,0.38567548990249634,0.7699530720710754,0.4832959473133087,Neural Network
573,0.8263888955116272,0.37374186515808105,0.7464788556098938,0.49223682284355164,Neural Network
574,0.8402777910232544,0.3502920866012573,0.7605633735656738,0.48578572273254395,Neural Network
575,0.8449074029922485,0.3541361391544342,0.7746478915214539,0.5009825825691223,Neural Network
576,0.8379629850387573,0.3640899360179901,0.7840375304222107,0.500028133392334,Neural Network
577,0.8194444179534912,0.383530855178833,0.7699530720710754,0.5094223618507385,Neural Network
578,0.8310185074806213,0.36402466893196106,0.7840375304222107,0.522280752658844,Neural Network
579,0.8379629850387573,0.36633992195129395,0.7934272289276123,0.5367386341094971,Neural Network
580,0.8217592835426331,0.35392165184020996,0.7934272289276123,0.5104602575302124,Neural Network
581,0.8078703880310059,0.4133402407169342,0.7934272289276123,0.4895598292350769,Neural Network
582,0.8217592835426331,0.382490336894989,0.7934272289276123,0.5144148468971252,Neural Network
583,0.8263888955116272,0.37572231888771057,0.7887324094772339,0.4667356610298157,Neural Network
584,0.7916666865348816,0.4372648000717163,0.7840375304222107,0.49046969413757324,Neural Network
585,0.8217592835426331,0.37234511971473694,0.7840375304222107,0.48894017934799194,Neural Network
586,0.8310185074806213,0.3758855164051056,0.7887324094772339,0.4676666855812073,Neural Network
587,0.8148148059844971,0.37530747056007385,0.7558685541152954,0.5039855241775513,Neural Network
588,0.7777777910232544,0.4623977839946747,0.7981220483779907,0.5232290625572205,Neural Network
589,0.8101851940155029,0.38743987679481506,0.7793427109718323,0.4792718291282654,Neural Network
590,0.8310185074806213,0.36435407400131226,0.7699530720710754,0.49712657928466797,Neural Network
591,0.8055555820465088,0.37940794229507446,0.7699530720710754,0.5244992971420288,Neural Network
592,0.8217592835426331,0.37552952766418457,0.7652581930160522,0.4984523355960846,Neural Network
593,0.8425925970077515,0.3392537534236908,0.7699530720710754,0.5238710641860962,Neural Network
594,0.8263888955116272,0.36337122321128845,0.751173734664917,0.5310091376304626,Neural Network
595,0.8194444179534912,0.37209829688072205,0.7840375304222107,0.49996519088745117,Neural Network
596,0.8217592835426331,0.3751945197582245,0.7652581930160522,0.5519183278083801,Neural Network
597,0.8148148059844971,0.3662833869457245,0.7887324094772339,0.5354712009429932,Neural Network
598,0.8310185074806213,0.3479682505130768,0.7746478915214539,0.5027278661727905,Neural Network
599,0.8240740895271301,0.34997934103012085,0.7793427109718323,0.5590454339981079,Neural Network
600,0.8356481194496155,0.3523663282394409,0.7840375304222107,0.5592837333679199,Neural Network
601,0.8402777910232544,0.34615689516067505,0.751173734664917,0.6099022626876831,Neural Network
602,0.8333333134651184,0.354035884141922,0.7840375304222107,0.563814640045166,Neural Network
603,0.7939814925193787,0.4363534450531006,0.7840375304222107,0.5007450580596924,Neural Network
604,0.8425925970077515,0.3454996347427368,0.7840375304222107,0.5609325766563416,Neural Network
605,0.8287037014961243,0.3605297803878784,0.7746478915214539,0.5747768878936768,Neural Network
606,0.8263888955116272,0.3675798177719116,0.7887324094772339,0.5216780304908752,Neural Network
607,0.8356481194496155,0.3461780548095703,0.751173734664917,0.5879157781600952,Neural Network
608,0.8055555820465088,0.42574647068977356,0.751173734664917,0.4864434003829956,Neural Network
609,0.8055555820465088,0.4173414707183838,0.7840375304222107,0.4791155159473419,Neural Network
610,0.8171296119689941,0.3699970543384552,0.7887324094772339,0.5088586807250977,Neural Network
611,0.8217592835426331,0.3773961365222931,0.7934272289276123,0.497962087392807,Neural Network
612,0.8217592835426331,0.3598700761795044,0.7887324094772339,0.5143945813179016,Neural Network
613,0.8379629850387573,0.37196338176727295,0.7793427109718323,0.4980542063713074,Neural Network
614,0.8333333134651184,0.34823742508888245,0.7558685541152954,0.4794309139251709,Neural Network
615,0.8240740895271301,0.3757505714893341,0.7652581930160522,0.4953421652317047,Neural Network
616,0.7916666865348816,0.44713208079338074,0.7746478915214539,0.5014351010322571,Neural Network
617,0.8101851940155029,0.3950174152851105,0.7887324094772339,0.4839755892753601,Neural Network
618,0.8287037014961243,0.3587755858898163,0.7746478915214539,0.5065615773200989,Neural Network
619,0.8310185074806213,0.36866042017936707,0.7793427109718323,0.4668382704257965,Neural Network
620,0.7916666865348816,0.4351312220096588,0.7887324094772339,0.4915502369403839,Neural Network
621,0.7986111044883728,0.4419354200363159,0.7887324094772339,0.46537092328071594,Neural Network
622,0.8101851940155029,0.41967853903770447,0.751173734664917,0.5708615183830261,Neural Network
623,0.8125,0.42193835973739624,0.7887324094772339,0.5184813141822815,Neural Network
624,0.8263888955116272,0.37208423018455505,0.8028169274330139,0.4778217673301697,Neural Network
625,0.8356481194496155,0.35432758927345276,0.7887324094772339,0.5114545226097107,Neural Network
626,0.8310185074806213,0.3476460874080658,0.7558685541152954,0.5026868581771851,Neural Network
627,0.8472222089767456,0.34307971596717834,0.7746478915214539,0.5050351619720459,Neural Network
628,0.8333333134651184,0.34516963362693787,0.7652581930160522,0.5006143450737,Neural Network
629,0.8425925970077515,0.34713661670684814,0.7793427109718323,0.530177652835846,Neural Network
630,0.8171296119689941,0.38111668825149536,0.7558685541152954,0.5380978584289551,Neural Network
631,0.8171296119689941,0.3685798645019531,0.7793427109718323,0.5243281126022339,Neural Network
632,0.8425925970077515,0.3451206386089325,0.7793427109718323,0.5613137483596802,Neural Network
633,0.8194444179534912,0.3707587718963623,0.7793427109718323,0.5558502078056335,Neural Network
634,0.8217592835426331,0.3789418041706085,0.7840375304222107,0.49330195784568787,Neural Network
635,0.7685185074806213,0.4861154556274414,0.7699530720710754,0.554902195930481,Neural Network
636,0.8217592835426331,0.3658287823200226,0.7840375304222107,0.556610107421875,Neural Network
637,0.8240740895271301,0.37457582354545593,0.7887324094772339,0.5267490744590759,Neural Network
638,0.7939814925193787,0.41150665283203125,0.7746478915214539,0.5042216777801514,Neural Network
